Season,ATeamID,BTeamID,ASeed,ATeamName,AConfAbbrev,AConfAverageOrdinalRank,AAverageOrdinalRank,AMinOrdinalRank,AMaxOrdinalRank,ALatestOrdinalRank,AScore,ANumOT,AFGM,AFGA,AFG%,FGM3,AFGA3,AFG3%,AFTM,AFTA,AFT%,AOR,ADR,ATR,AAst,ATO,AStl,ABlk,APF,AW,AL,AWH2H,ALH2H,AWCommonOpp,ALCommonOpp,AWLastK,ALLastK,BSeed,BTeamName,BConfAbbrev,BConfAverageOrdinalRank,BAverageOrdinalRank,BMinOrdinalRank,BMaxOrdinalRank,BLatestOrdinalRank,BScore,BNumOT,BFGM,BFGA,BFG%,BFGM3,BFGA3,BFG3%,BFTM,BFTA,BFT%,BOR,BDR,BTR,BAst,BTO,BStl,BBlk,BPF,BW,BL,BWH2H,BLH2H,BWCommonOpp,BLCommonOpp,BWLastK,BLLastK
2019,1181,1277,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,2.0,0.0,7.0,3.0,2,Michigan St,big_ten,43.378573132346894,7.003421971124235,4.0,12.13888888888889,5.149253731343284,78.82352941176471,0.0,27.764705882352942,57.1764705882353,48.559670781893004,8.294117647058824,21.61764705882353,38.36734693877551,15.0,20.0,75.0,10.823529411764707,30.08823529411765,40.911764705882355,18.941176470588236,12.852941176470589,5.235294117647059,5.470588235294118,16.91176470588235,0.8235294117647058,0.17647058823529413,0.0,0.0,0.0,3.0,9.0,1.0
2019,1181,1261,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,4.0,0.0,7.0,3.0,3,LSU,sec,58.2699556785113,31.00613462120812,14.238805970149254,55.55555555555556,16.08955223880597,81.375,0.0,28.5,61.71875,46.177215189873415,6.84375,21.1875,32.30088495575221,17.53125,23.25,75.40322580645162,13.5,25.28125,38.78125,13.125,13.21875,9.09375,4.3125,18.6875,0.8125,0.1875,0.0,0.0,2.0,1.0,8.0,2.0
2019,1181,1439,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,1.0,17.0,3.0,7.0,3.0,4,Virginia Tech,acc,53.82573058648821,14.353912368044606,10.037037037037036,24.85,15.925373134328359,74.0,0.03125,25.75,54.15625,47.547605308713216,9.59375,24.34375,39.40949935815148,12.90625,17.03125,75.77981651376146,8.90625,23.6875,32.59375,15.34375,11.375,6.65625,2.3125,15.28125,0.75,0.25,1.0,0.0,12.0,7.0,6.0,4.0
2019,1181,1280,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,4.0,0.0,7.0,3.0,5,Mississippi St,sec,58.2699556785113,25.13150980648144,17.4,33.666666666666664,22.5,77.33333333333333,0.0,27.606060606060606,58.484848484848484,47.2020725388601,8.606060606060606,22.78787878787879,37.76595744680851,13.515151515151516,18.90909090909091,71.47435897435898,11.666666666666666,24.12121212121212,35.78787878787879,14.242424242424242,13.303030303030303,8.090909090909092,4.96969696969697,17.09090909090909,0.696969696969697,0.30303030303030304,0.0,0.0,3.0,3.0,7.0,3.0
2019,1181,1268,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,3.0,0.0,7.0,3.0,6,Maryland,big_ten,43.378573132346894,27.773057539858165,13.868852459016393,41.68421052631579,26.140625,71.34375,0.0,25.21875,55.53125,45.413618458075405,7.25,20.53125,35.31202435312024,13.65625,18.25,74.82876712328768,10.96875,28.1875,39.15625,13.21875,13.1875,4.34375,4.75,15.46875,0.6875,0.3125,0.0,0.0,1.0,1.0,5.0,5.0
2019,1181,1257,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,1.0,0.0,18.0,4.0,7.0,3.0,7,Louisville,acc,53.82573058648821,29.106922180993628,14.846153846153847,61.888888888888886,24.65625,74.54545454545455,0.0,25.09090909090909,57.81818181818182,43.39622641509433,8.636363636363637,25.272727272727273,34.172661870503596,15.727272727272727,20.303030303030305,77.46268656716417,10.242424242424242,28.0,38.24242424242424,13.393939393939394,12.393939393939394,4.454545454545454,2.9696969696969697,17.272727272727273,0.6060606060606061,0.3939393939393939,0.0,1.0,11.0,10.0,3.0,7.0
2019,1181,1433,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,3.0,0.0,7.0,3.0,8,VCU,a_ten,155.83539258549513,60.74210450727956,32.0625,116.72222222222223,36.828125,71.4375,0.0,25.03125,56.59375,44.22970734400884,7.15625,23.28125,30.73825503355705,14.21875,20.375,69.78527607361963,10.84375,25.9375,36.78125,13.875,14.0,7.96875,4.53125,19.8125,0.78125,0.21875,0.0,0.0,0.0,2.0,9.0,1.0
2019,1181,1416,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,1.0,0.0,7.0,3.0,9,UCF,aac,109.83445141581383,45.86028389707208,31.76923076923077,97.61111111111111,37.9375,72.12903225806451,0.0,24.677419354838708,53.29032258064516,46.30750605326877,6.806451612903226,19.225806451612904,35.40268456375839,15.96774193548387,24.741935483870968,64.53715775749673,9.806451612903226,26.93548387096774,36.74193548387097,13.258064516129032,11.903225806451612,5.741935483870968,4.483870967741935,16.903225806451612,0.7419354838709677,0.25806451612903225,0.0,0.0,1.0,0.0,7.0,3.0
2019,1181,1278,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,2.0,0.0,7.0,3.0,10,Minnesota,big_ten,43.378573132346894,53.257292405811775,42.020833333333336,75.88888888888889,44.9375,70.79411764705883,0.029411764705882353,24.705882352941178,56.529411764705884,43.704474505723205,5.235294117647059,16.294117647058822,32.12996389891697,16.147058823529413,23.764705882352942,67.94554455445545,11.441176470588236,25.58823529411765,37.029411764705884,14.882352941176471,12.0,4.794117647058823,4.0,16.176470588235293,0.6176470588235294,0.38235294117647056,0.0,0.0,1.0,1.0,5.0,5.0
2019,1181,1396,1,Duke,acc,53.82573058648821,2.094752898640111,1.1176470588235294,3.6,2.0,83.5,0.0,30.5,63.911764705882355,47.722043258168426,7.264705882352941,24.058823529411764,30.195599022004888,15.235294117647058,22.08823529411765,68.97470039946737,13.382352941176471,28.38235294117647,41.76470588235294,15.911764705882353,13.117647058823529,9.470588235294118,6.823529411764706,15.852941176470589,0.8529411764705882,0.14705882352941177,0.0,0.0,0.0,0.0,7.0,3.0,11,Temple,aac,109.83445141581383,65.96430002851034,53.06153846153846,93.5,58.84375,74.84375,0.0,26.40625,60.21875,43.850544888427606,7.5,22.6875,33.057851239669425,14.53125,19.875,73.11320754716981,9.71875,24.5625,34.28125,14.46875,11.15625,8.65625,2.25,17.46875,0.71875,0.28125,0.0,0.0,0.0,0.0,7.0,3.0
